gene index	a_n	m	resub	bresub
[441]	[0.0021]	-0.1046	0.4375	0.4500
[442]	[-0.0124]	0.2097	0.4375	0.4669
[443]	[0.0150]	-0.8856	0.5000	0.4590
[444]	[0.0001]	-0.0363	0.5625	0.5289
[445]	[0.0019]	-0.5713	0.3125	0.3947
[446]	[0.0008]	-0.0725	0.6250	0.5438
[447]	[0.0146]	-0.8083	0.2500	0.3487
[448]	[0.0193]	-0.6133	0.4375	0.4521
[449]	[-0.0095]	2.8074	0.3125	0.3052
[450]	[0.0072]	-0.6322	0.3750	0.3881
[451]	[-0.0123]	1.1023	0.3125	0.3622
[452]	[0.0093]	-0.1626	0.3750	0.4190
[453]	[-0.0034]	0.5612	0.3750	0.4024
[454]	[-0.0267]	0.8295	0.2500	0.3101
[455]	[0.0041]	-0.2733	0.5000	0.4400
[456]	[0.0013]	-0.1740	0.5625	0.4691
[457]	[0.0112]	-0.2088	0.5625	0.4865
[458]	[-0.0105]	0.6664	0.3125	0.3655
[459]	[-0.0288]	1.7765	0.3750	0.3434
[460]	[-0.0172]	0.9295	0.3125	0.3477
[461]	[-0.0147]	0.3913	0.4375	0.4238
[462]	[-0.0232]	0.7292	0.4375	0.4211
[463]	[0.0222]	-1.0410	0.3125	0.3485
[464]	[-0.0017]	0.2353	0.4375	0.4410
