gene index	a_n	m	resub	bresub
[3,48,329,357]	[-0.0011  0.0633  0.0464  -0.0054]	-10.0833	0.0000	0.0497
[3,48,329,358]	[0.0043  0.0674  0.0465  -0.0122]	-10.2478	0.0000	0.0492
[3,48,329,359]	[0.0027  0.0648  0.0462  0.0037]	-10.5585	0.0000	0.0423
[3,48,329,368]	[0.0106  0.0719  0.0510  -0.0683]	-10.2493	0.0000	0.0495
[3,48,329,370]	[0.0041  0.0652  0.0457  0.0113]	-10.7887	0.0000	0.0429
[3,48,329,377]	[-0.0321  0.0707  0.0427  0.0469]	-11.3711	0.0000	0.0469
[3,48,329,388]	[0.0139  0.0839  0.1189  0.1093]	-22.5037	0.0000	0.0422
[3,48,329,393]	[-0.0007  0.0746  0.0575  0.0553]	-15.7200	0.0000	0.0455
[3,48,329,394]	[0.0102  0.0641  0.0466  -0.0251]	-10.0331	0.0000	0.0495
[3,48,329,411]	[0.0008  0.0644  0.0476  -0.0121]	-10.1857	0.0000	0.0468
[3,48,329,420]	[0.0030  0.0668  0.0451  0.0470]	-11.2382	0.0000	0.0497
[3,48,329,424]	[0.0004  0.0660  0.0441  0.0238]	-10.6644	0.0000	0.0377
[3,48,329,426]	[0.0048  0.0650  0.0464  0.0034]	-10.6491	0.0000	0.0429
[3,48,329,429]	[0.0094  0.0654  0.0464  -0.0058]	-10.6472	0.0000	0.0431
[3,48,329,441]	[0.0095  0.0672  0.0499  0.0311]	-12.7741	0.0000	0.0425
[3,48,329,456]	[0.0167  0.0749  0.0881  0.0377]	-17.2250	0.0000	0.0445
[3,76,329,449]	[-0.0110  0.0005  0.0311  0.0299]	-9.6309	0.0000	0.0494
[3,113,329,449]	[0.0030  -0.0277  0.0312  0.0333]	-10.2998	0.0000	0.0495
[3,129,329,449]	[-0.0094  -0.0102  0.0313  0.0307]	-9.7937	0.0000	0.0444
[3,175,329,449]	[-0.0114  -0.0093  0.0317  0.0296]	-9.3581	0.0000	0.0475
[3,217,377,449]	[-0.0271  0.1432  0.1357  0.0724]	-26.4320	0.0000	0.0499
[3,263,329,449]	[-0.0087  -0.0046  0.0307  0.0297]	-9.4739	0.0000	0.0487
[3,298,329,449]	[-0.0115  0.0015  0.0310  0.0299]	-9.6283	0.0000	0.0489
[3,314,329,449]	[-0.0106  -0.0016  0.0310  0.0301]	-9.6177	0.0000	0.0465
[3,329,334,449]	[-0.0086  0.0305  0.0080  0.0309]	-10.0782	0.0000	0.0447
[3,329,339,449]	[-0.0124  0.0312  0.0055  0.0297]	-9.6473	0.0000	0.0458
