gene index	a_n	m	resub	bresub
[417]	[0.0422]	-1.4748	0.1333	0.1622
[418]	[-0.0124]	0.7059	0.4667	0.4224
[419]	[-0.0039]	0.3064	0.4000	0.3956
[420]	[0.0556]	-0.4904	0.2000	0.2937
[421]	[-0.0273]	0.9717	0.2667	0.3352
[422]	[0.0078]	-0.0296	0.5333	0.4709
[423]	[0.0021]	-0.1728	0.4000	0.4635
[424]	[-0.0202]	0.4200	0.4667	0.4635
[425]	[-0.0289]	1.6110	0.2000	0.2791
[426]	[-0.0261]	0.7227	0.3333	0.3396
[427]	[-0.0048]	0.6659	0.4000	0.3673
[428]	[0.0246]	-0.8821	0.2667	0.3285
[429]	[0.0945]	-0.8180	0.2667	0.2817
[430]	[-0.0016]	0.7339	0.4000	0.3945
[431]	[0.0074]	-0.5751	0.4667	0.4599
[432]	[-0.0054]	0.5212	0.4000	0.3742
[433]	[0.0121]	-0.2082	0.3333	0.3861
[434]	[0.0370]	-0.4772	0.4000	0.4618
[435]	[0.0054]	-0.0697	0.5333	0.4757
[436]	[-0.0069]	1.5489	0.2667	0.2969
[437]	[-0.0156]	1.4357	0.4000	0.3398
[438]	[-0.0862]	0.7129	0.2667	0.2542
[439]	[0.0013]	0.0681	0.4667	0.4670
[440]	[-0.0001]	0.9385	0.4667	0.4186
[441]	[-0.0119]	0.8710	0.3333	0.3483
[442]	[0.0296]	-0.2165	0.3333	0.2946
[443]	[0.0138]	-0.4785	0.4667	0.4780
[444]	[0.0031]	-1.1827	0.3333	0.3609
[445]	[-0.0005]	0.2573	0.4000	0.4514
[446]	[0.0010]	0.0443	0.4667	0.4663
[447]	[-0.0081]	0.5349	0.4000	0.3901
[448]	[-0.0126]	0.5022	0.4000	0.3959
[449]	[0.0118]	-3.4188	0.4000	0.3861
[450]	[0.0013]	0.0434	0.4667	0.4847
[451]	[-0.0036]	0.5825	0.4667	0.4041
[452]	[-0.0186]	0.5320	0.3333	0.3585
[453]	[0.0001]	0.1192	0.4667	0.4667
[454]	[0.0588]	-1.4649	0.2000	0.2519
[455]	[0.0078]	-0.2726	0.4667	0.4717
[456]	[0.0075]	-0.3326	0.4667	0.3792
[457]	[-0.0277]	0.8067	0.4000	0.3313
[458]	[0.0019]	-0.0133	0.4667	0.4816
[459]	[0.0117]	-0.7225	0.4000	0.3849
[460]	[0.0017]	0.0206	0.4667	0.3872
[461]	[-0.0013]	0.1732	0.4667	0.4666
[462]	[0.0118]	-0.2490	0.3333	0.4000
[463]	[-0.0121]	0.5851	0.4000	0.4440
[464]	[-0.0003]	0.1697	0.4667	0.4667
